Subproducto,"Institución",Producto,Moneda,"Valor Vivienda",Aforo,Plazo,"Ingresos Requeridos","Tasa de Interés","Tipo de Tasa",CAT,"CAT Incluye IVA",Pago,"Frecuencia de Pago",Avaluo,"Comisión por Apertura","Gastos Notariales","Desembolso Inicial"
1529,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,4000000,90.0,240,93243.9,12.0,Fija,11.0265,0,40290.82,Mensual,10904.0,54000.0,200000.0,210904.0
1530,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,4500000,90.0,60,214718.29,11.0,Fija,22.6493,0,93105.77,Mensual,12267.0,60750.0,225000.0,237267.0
1531,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,4500000,90.0,120,139388.5,11.0,Fija,14.6819,0,60353.69,Mensual,12267.0,60750.0,225000.0,237267.0
1532,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,4500000,90.0,240,113254.32,12.0,Fija,11.9178,0,48991.0,Mensual,12267.0,60750.0,225000.0,237267.0
1533,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,4500000,90.0,240,104755.63,12.0,Fija,11.0189,0,45295.93,Mensual,12267.0,60750.0,225000.0,237267.0
1534,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,5000000,90.0,60,238448.1,11.0,Fija,22.6433,0,103423.08,Mensual,13340.0,67500.0,250000.0,263340.0
1535,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,5000000,90.0,120,154748.34,11.0,Fija,14.6758,0,67031.88,Mensual,13340.0,67500.0,250000.0,263340.0
1536,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,5000000,90.0,240,125710.36,12.0,Fija,11.9117,0,54406.67,Mensual,13340.0,67500.0,250000.0,263340.0
1537,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,5000000,90.0,240,116267.39,12.0,Fija,11.0128,0,50301.03,Mensual,13340.0,67500.0,250000.0,263340.0
1538,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,5500000,90.0,60,262177.89,11.0,Fija,22.6383,0,113740.39,Mensual,14674.0,74250.0,275000.0,289674.0
1539,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,5500000,90.0,120,170108.16,11.0,Fija,14.6709,0,73710.07,Mensual,14674.0,74250.0,275000.0,289674.0
1540,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,5500000,90.0,240,138166.38,12.0,Fija,11.9067,0,59822.34,Mensual,14674.0,74250.0,275000.0,289674.0
1541,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,5500000,90.0,240,127779.12,12.0,Fija,11.0078,0,55306.13,Mensual,14674.0,74250.0,275000.0,289674.0
1542,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,6000000,90.0,60,285907.7,11.0,Fija,22.6341,0,124057.7,Mensual,15660.0,81000.0,300000.0,315660.0
1543,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,6000000,90.0,120,185467.99,11.0,Fija,14.6667,0,80388.26,Mensual,15660.0,81000.0,300000.0,315660.0
1544,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,6000000,90.0,240,150622.42,12.0,Fija,11.9026,0,65238.01,Mensual,15660.0,81000.0,300000.0,315660.0
1545,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,6000000,90.0,240,139290.85,12.0,Fija,11.0037,0,60311.24,Mensual,15660.0,81000.0,300000.0,315660.0
1546,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,6500000,90.0,60,309637.52,11.0,Fija,22.6306,0,134375.01,Mensual,16965.0,87750.0,325000.0,341965.0
1547,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,6500000,90.0,120,200827.83,11.0,Fija,14.6632,0,87066.45,Mensual,16965.0,87750.0,325000.0,341965.0
1548,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,6500000,90.0,240,163078.46,12.0,Fija,11.8991,0,70653.68,Mensual,16965.0,87750.0,325000.0,341965.0
1549,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,6500000,90.0,240,150802.6,12.0,Fija,11.0002,0,65316.34,Mensual,16965.0,87750.0,325000.0,341965.0
1550,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,7000000,90.0,60,333367.33,11.0,Fija,22.6276,0,144692.31,Mensual,17864.0,94500.0,350000.0,367864.0
1551,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,7000000,90.0,120,216187.67,11.0,Fija,14.6602,0,93744.63,Mensual,17864.0,94500.0,350000.0,367864.0
1552,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,7000000,90.0,240,175534.5,12.0,Fija,11.8961,0,76069.34,Mensual,17864.0,94500.0,350000.0,367864.0
1553,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,7000000,90.0,240,162314.33,12.0,Fija,10.9972,0,70321.44,Mensual,17864.0,94500.0,350000.0,367864.0
1554,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,7500000,90.0,60,357097.14,11.0,Fija,22.625,0,155009.62,Mensual,19140.0,101250.0,408669.25,427809.25
1555,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,7500000,90.0,120,231547.5,11.0,Fija,14.6576,0,100422.82,Mensual,19140.0,101250.0,408669.25,427809.25
1556,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,7500000,90.0,240,187990.54,12.0,Fija,11.8935,0,81485.01,Mensual,19140.0,101250.0,408669.25,427809.25
1557,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,7500000,90.0,240,173826.06,12.0,Fija,10.9946,0,75326.55,Mensual,19140.0,101250.0,408669.25,427809.25
1558,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,8000000,90.0,60,380826.96,11.0,Fija,22.6227,0,165326.93,Mensual,19488.0,108000.0,433453.0,452941.0
1559,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,8000000,90.0,120,246907.34,11.0,Fija,14.6553,0,107101.01,Mensual,19488.0,108000.0,433453.0,452941.0
1560,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,8000000,90.0,240,200446.56,12.0,Fija,11.8912,0,86900.68,Mensual,19488.0,108000.0,433453.0,452941.0
1561,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,8000000,90.0,240,185337.81,12.0,Fija,10.9923,0,80331.65,Mensual,19488.0,108000.0,433453.0,452941.0
1562,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,8500000,90.0,60,404556.75,11.0,Fija,22.6207,0,175644.24,Mensual,20706.0,114750.0,458236.75,478942.75
1563,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,8500000,90.0,120,262267.18,11.0,Fija,14.6533,0,113779.2,Mensual,20706.0,114750.0,458236.75,478942.75
1564,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,8500000,90.0,240,212902.6,12.0,Fija,11.8892,0,92316.35,Mensual,20706.0,114750.0,458236.75,478942.75
1565,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,8500000,90.0,240,196849.54,12.0,Fija,10.9903,0,85336.76,Mensual,20706.0,114750.0,458236.75,478942.75
1566,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,9000000,90.0,60,433017.41,11.5,Fija,22.8691,0,188018.44,Mensual,20880.0,121500.0,483020.5,503900.5
1567,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,9000000,90.0,120,283007.57,11.5,Fija,14.9361,0,122796.76,Mensual,20880.0,121500.0,483020.5,503900.5
1568,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,9000000,90.0,240,231987.24,12.5,Fija,12.2379,0,100614.01,Mensual,20880.0,121500.0,483020.5,503900.5
1569,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,9000000,90.0,240,214911.76,12.5,Fija,11.3349,0,93189.89,Mensual,20880.0,121500.0,483020.5,503900.5
1570,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,9500000,90.0,60,457010.04,11.5,Fija,22.8675,0,198450.02,Mensual,22040.0,128250.0,507804.25,529844.25
1571,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,9500000,90.0,120,298666.31,11.5,Fija,14.9345,0,129604.92,Mensual,22040.0,128250.0,507804.25,529844.25
1572,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,9500000,90.0,240,244811.53,12.5,Fija,12.2363,0,106189.79,Mensual,22040.0,128250.0,507804.25,529844.25
1573,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,9500000,90.0,240,226787.42,12.5,Fija,11.3333,0,98353.22,Mensual,22040.0,128250.0,507804.25,529844.25
1574,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,10000000,90.0,60,481002.68,11.5,Fija,22.8661,0,208881.6,Mensual,23200.0,135000.0,532588.0,555788.0
1575,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,10000000,90.0,120,314325.06,11.5,Fija,14.933,0,136413.07,Mensual,23200.0,135000.0,532588.0,555788.0
1576,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,10000000,90.0,240,257635.81,12.5,Fija,12.2349,0,111765.57,Mensual,23200.0,135000.0,532588.0,555788.0
1577,"Banco Regional de Monterrey","ADQUISICIÓN DE VIVIENDA",Pesos,10000000,90.0,240,238663.06,12.5,Fija,11.3319,0,103516.55,Mensual,23200.0,135000.0,532588.0,555788.0
1578,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,400000,90.0,180,9030.72,11.3,Variable,15.4,0,4515.36,Mensual,1392.0,3600.0,44000.0,85892.0
1579,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,500000,90.0,180,11138.9,11.3,Variable,15.2,0,5569.45,Mensual,1740.0,4500.0,55000.0,107240.0
1580,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,600000,90.0,180,13247.1,11.3,Variable,15.0,0,6623.55,Mensual,2088.0,5400.0,66000.0,128588.0
1581,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,700000,90.0,180,15355.28,11.3,Variable,14.8,0,7677.64,Mensual,2436.0,6300.0,77000.0,149936.0
1582,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,800000,90.0,180,17463.44,11.3,Variable,14.7,0,8731.72,Mensual,2784.0,7200.0,88000.0,171284.0
1583,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,900000,90.0,180,19571.62,11.3,Variable,14.7,0,9785.81,Mensual,3132.0,8100.0,99000.0,192632.0
1584,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,1000000,90.0,180,21679.82,11.3,Variable,14.6,0,10839.91,Mensual,3480.0,9000.0,110000.0,213980.0
1585,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,1100000,90.0,180,23788.0,11.3,Variable,14.5,0,11894.0,Mensual,3480.0,9900.0,121000.0,234980.0
1586,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,1200000,90.0,180,25896.2,11.3,Variable,14.5,0,12948.1,Mensual,3480.0,10800.0,132000.0,255980.0
1587,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,1300000,90.0,180,28004.34,11.3,Variable,14.5,0,14002.17,Mensual,3770.0,11700.0,143000.0,277270.0
1588,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,1400000,90.0,180,30112.54,11.3,Variable,14.4,0,15056.27,Mensual,4060.0,12600.0,154000.0,298560.0
1589,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,1500000,90.0,180,32220.72,11.3,Variable,14.4,0,16110.36,Mensual,4350.0,13500.0,165000.0,319850.0
1590,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,2000000,90.0,180,42761.64,11.3,Variable,14.3,0,21380.82,Mensual,5800.0,18000.0,220000.0,426300.0
1591,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,2500000,90.0,180,53302.54,11.3,Variable,14.3,0,26651.27,Mensual,7250.0,22500.0,275000.0,532750.0
1592,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,3000000,90.0,180,63843.46,11.3,Variable,14.2,0,31921.73,Mensual,8700.0,27000.0,330000.0,639200.0
1593,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,3500000,90.0,180,74384.36,11.3,Variable,14.2,0,37192.18,Mensual,10150.0,31500.0,385000.0,745650.0
1594,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,4000000,90.0,180,84925.28,11.3,Variable,14.2,0,42462.64,Mensual,11600.0,36000.0,440000.0,852100.0
1595,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,4500000,90.0,180,95466.18,11.3,Variable,14.2,0,47733.09,Mensual,13050.0,40500.0,495000.0,958550.0
1596,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,5000000,90.0,180,106007.1,11.3,Variable,14.2,0,53003.55,Mensual,14500.0,45000.0,550000.0,1065000.0
1597,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,5500000,90.0,180,116548.0,11.3,Variable,14.1,0,58274.0,Mensual,14500.0,49500.0,605000.0,1170000.0
1598,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,6000000,90.0,180,127088.92,11.3,Variable,14.1,0,63544.46,Mensual,14500.0,54000.0,660000.0,1275000.0
1599,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,6500000,90.0,180,137629.82,11.3,Variable,14.1,0,68814.91,Mensual,15080.0,58500.0,715000.0,1380580.0
1600,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,7000000,90.0,180,148170.74,11.3,Variable,14.1,0,74085.37,Mensual,16240.0,63000.0,770000.0,1486740.0
1601,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,7500000,90.0,180,158711.64,11.3,Variable,14.1,0,79355.82,Mensual,17400.0,67500.0,825000.0,1592900.0
1602,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,8000000,90.0,180,169252.56,11.3,Variable,14.1,0,84626.28,Mensual,18560.0,72000.0,880000.0,1699060.0
1603,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,8500000,90.0,180,179793.46,11.3,Variable,14.1,0,89896.73,Mensual,19720.0,76500.0,935000.0,1805220.0
1604,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,9000000,90.0,180,190334.36,11.3,Variable,14.1,0,95167.18,Mensual,20880.0,81000.0,990000.0,1911380.0
1605,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,9500000,90.0,180,190334.36,11.3,Variable,14.1,0,95167.18,Mensual,22040.0,81000.0,1045000.0,2467540.0
1606,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,10000000,90.0,180,211416.18,11.3,Variable,14.1,0,105708.09,Mensual,23200.0,90000.0,1100000.0,2123700.0
1607,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,400000,90.0,240,8267.16,11.3,Variable,15.2,0,4133.58,Mensual,1392.0,3600.0,44000.0,85892.0
1608,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,500000,90.0,240,10184.46,11.3,Variable,14.9,0,5092.23,Mensual,1740.0,4500.0,55000.0,107240.0
1609,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,600000,90.0,240,12101.76,11.3,Variable,14.8,0,6050.88,Mensual,2088.0,5400.0,66000.0,128588.0
1610,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,700000,90.0,240,14019.04,11.3,Variable,14.6,0,7009.52,Mensual,2436.0,6300.0,77000.0,149936.0
1611,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,800000,90.0,240,15936.32,11.3,Variable,14.6,0,7968.16,Mensual,2784.0,7200.0,88000.0,171284.0
1612,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,900000,90.0,240,17853.62,11.3,Variable,14.5,0,8926.81,Mensual,3132.0,8100.0,99000.0,192632.0
1613,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,1000000,90.0,240,19770.92,11.3,Variable,14.4,0,9885.46,Mensual,3480.0,9000.0,110000.0,213980.0
1614,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,1100000,90.0,240,21688.2,11.3,Variable,14.4,0,10844.1,Mensual,3480.0,9900.0,121000.0,234980.0
1615,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,1200000,90.0,240,23605.52,11.3,Variable,14.3,0,11802.76,Mensual,3480.0,10800.0,132000.0,255980.0
1616,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,1300000,90.0,240,25522.78,11.3,Variable,14.3,0,12761.39,Mensual,3770.0,11700.0,143000.0,277270.0
1617,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,1400000,90.0,240,27440.08,11.3,Variable,14.3,0,13720.04,Mensual,4060.0,12600.0,154000.0,298560.0
1618,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,1500000,90.0,240,29357.38,11.3,Variable,14.3,0,14678.69,Mensual,4350.0,13500.0,165000.0,319850.0
1619,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,2000000,90.0,240,38943.84,11.3,Variable,14.2,0,19471.92,Mensual,5800.0,18000.0,220000.0,426300.0
1620,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,2500000,90.0,240,48530.3,11.3,Variable,14.1,0,24265.15,Mensual,7250.0,22500.0,275000.0,532750.0
1621,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,3000000,90.0,240,58116.76,11.3,Variable,14.1,0,29058.38,Mensual,8700.0,27000.0,330000.0,639200.0
1622,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,3500000,90.0,240,58116.76,11.3,Variable,14.1,0,33851.61,Mensual,10150.0,31500.0,385000.0,745650.0
1623,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,4000000,90.0,240,77289.68,11.3,Variable,14.0,0,38644.84,Mensual,11600.0,36000.0,440000.0,852100.0
1624,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,4500000,90.0,240,86876.14,11.3,Variable,14.0,0,43438.07,Mensual,13050.0,40500.0,495000.0,958550.0
1625,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,5000000,90.0,240,96462.6,11.3,Variable,14.0,0,48231.3,Mensual,14500.0,45000.0,550000.0,1065000.0
1626,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,5500000,90.0,240,106049.06,11.3,Variable,14.0,0,53024.53,Mensual,14500.0,49500.0,605000.0,1170000.0
1627,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,6000000,90.0,240,115635.52,11.3,Variable,14.0,0,57817.76,Mensual,14500.0,54000.0,660000.0,1275000.0
1628,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,6500000,90.0,240,125221.98,11.3,Variable,14.0,0,62610.99,Mensual,15080.0,58500.0,715000.0,1380580.0
1629,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,7000000,90.0,240,134808.44,11.3,Variable,14.0,0,67404.22,Mensual,16240.0,63000.0,770000.0,1486740.0
1630,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,7500000,90.0,240,144394.9,11.3,Variable,14.0,0,72197.45,Mensual,17400.0,67500.0,825000.0,1592900.0
1631,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,8000000,90.0,240,153981.36,11.3,Variable,14.0,0,76990.68,Mensual,18560.0,72000.0,880000.0,1699060.0
1632,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,8500000,90.0,240,163567.82,11.3,Variable,14.0,0,81783.91,Mensual,19720.0,76500.0,935000.0,1805220.0
1633,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,9000000,90.0,240,173154.26,11.3,Variable,14.0,0,86577.13,Mensual,20880.0,81000.0,990000.0,1911380.0
1634,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,9500000,90.0,240,182740.74,11.3,Variable,14.0,0,91370.37,Mensual,22040.0,85500.0,1045000.0,2017540.0
1635,"Banco Mercantil del Norte","HIPOTECA MÁS POR MENOS - ADQUIRIR UNA CASA",Pesos,10000000,90.0,240,192327.18,11.3,Variable,14.0,0,96163.59,Mensual,23200.0,90000.0,1100000.0,2123700.0
1636,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,400000,90.0,60,16707.44,9.9,Fija,15.4,0,8435.08,Mensual,1392.0,3600.0,44000.0,86142.0
1637,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,500000,90.0,60,20709.8,9.9,Fija,15.0,0,10456.6,Mensual,1740.0,4500.0,55000.0,107490.0
1638,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,600000,90.0,60,24712.16,9.9,Fija,14.7,0,12478.13,Mensual,2088.0,5400.0,66000.0,128838.0
1639,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,700000,90.0,60,28714.52,9.9,Fija,14.5,0,14499.65,Mensual,2436.0,6300.0,77000.0,150186.0
1640,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,800000,90.0,60,32716.88,9.9,Fija,14.3,0,16521.16,Mensual,2784.0,7200.0,88000.0,171534.0
1641,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,900000,90.0,60,36719.22,9.9,Fija,14.2,0,18542.68,Mensual,3132.0,8100.0,99000.0,192882.0
1642,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,1000000,90.0,60,36719.22,9.9,Fija,14.2,0,18542.68,Mensual,3480.0,8100.0,110000.0,304230.0
1643,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,1100000,90.0,60,36719.22,9.9,Fija,14.2,0,18542.68,Mensual,3480.0,8100.0,121000.0,415230.0
1644,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,1200000,90.0,60,48726.32,9.9,Fija,13.9,0,24607.26,Mensual,3480.0,10800.0,132000.0,256230.0
1645,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,1300000,90.0,60,52728.66,9.9,Fija,13.8,0,26628.76,Mensual,3770.0,11700.0,143000.0,277520.0
1646,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,1400000,90.0,60,52728.66,9.9,Fija,13.9,0,26628.76,Mensual,4060.0,11700.0,154000.0,388810.0
1647,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,1500000,90.0,60,60733.4,9.9,Fija,13.8,0,30671.81,Mensual,4350.0,13500.0,165000.0,320100.0
1648,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,2000000,90.0,60,80745.2,9.9,Fija,13.6,0,40779.42,Mensual,5800.0,18000.0,220000.0,426550.0
1649,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,2500000,90.0,60,100757.0,9.9,Fija,13.5,0,50887.02,Mensual,7250.0,22500.0,275000.0,533000.0
1650,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,3000000,90.0,60,120768.8,9.9,Fija,13.5,0,60994.63,Mensual,8700.0,27000.0,330000.0,639450.0
1651,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,3500000,90.0,60,140780.6,9.9,Fija,13.4,0,71102.23,Mensual,10150.0,31500.0,385000.0,745900.0
1652,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,4000000,90.0,60,160792.4,9.9,Fija,13.4,0,81209.84,Mensual,11600.0,36000.0,440000.0,852350.0
1653,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,4500000,90.0,60,180804.2,9.9,Fija,13.4,0,91317.44,Mensual,13050.0,40500.0,495000.0,958800.0
1654,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,5000000,90.0,60,200816.0,9.9,Fija,13.3,0,101425.05,Mensual,14500.0,45000.0,550000.0,1065250.0
1655,"Banco Mercantil del Norte","HIPOTECA FUERTE - ADQUIRIR UNA CASA",Pesos,5500000,90.0,60,220827.8,9.9,Fija,13.3,0,111532.65,Mensual,14500.0,49500.0,605000.0,1170250.0
